version,scope,model,contrast,family,F,S,U,records,original_run_ids
original,all13,Terra,C-I,F02,0.0,0.0,0.0,R0219;R0220;R0221;R0222,29acac044a958ba8be3066a8;b1e8e2e4e6fe841956533868;ee8249a17a1847847fd82981;fe9988e82f9786aaa6f6f9e7
original,all13,Terra,C-I,F04,0.0,-0.5,0.5,R0227;R0228;R0229;R0230,08e54cd46cf155b0a7589bf4;e9c7575f00f390577297f6f8;44ba6a8cff87e1d77511b16d;008f28add6cd45197b6ca349
original,all13,Terra,C-I,F08,0.0,0.5,-0.5,R0235;R0236;R0237;R0238,658cc6b17edbb4d54bef4a26;d615a6e968062fcf51d6f37a;6fab677f87e413a913cd625f;518e37aa72a170f980a40110
original,all13,Terra,C-I,F17,0.0,0.0,0.0,R0243;R0244;R0245;R0246,37dd660dbee5aafc77478991;16c6692dfea46b26c4f08a26;9ddf7291c7c03ee9ffc909ee;783c8f6dfac0ab0634e1d0f3
original,all13,Terra,C-I,F20,0.0,0.0,0.0,R0251;R0252;R0253;R0254,bbc903267bb754c4fb1233c2;9566a806691b147de62ee0a6;19b405b538e5167abf33ffb3;37fcfe1701aa999909b2ab03
original,all13,Terra,C-I,X02,-0.5,0.0,0.0,R0259;R0260;R0261;R0262,364f31375ec7eb9ff3343500;2da3f792449f456b380f1930;2536963dec45eedcb30b4bee;a2ae9bef402c19c67abdc858
original,all13,Terra,C-I,X05,0.0,0.5,-0.5,R0267;R0268;R0269;R0270,b0bc92bac75ec4c6c53e05d1;a812ccccf8991c76cd3c18b5;eb7f743236649bc96fab11bc;2fafc35f0cdfca70d8ec6ff7
original,all13,Terra,C-I,X06,0.0,0.5,-0.5,R0275;R0276;R0277;R0278,1c45ce8b3fa24653a9653f98;c4bb3b5b9035da5c0423d971;0d93bca4348c2a768477656a;a5867fcbca2d4bcb85b66d10
original,all13,Terra,C-I,X11,0.0,0.0,0.0,R0283;R0284;R0285;R0286,ce80173624f71b3e5de6323b;53d3d98ec7c8027297c80981;fe7cb975ef119852d4bedce0;e2343fcd907af66473586579
original,all13,Terra,C-I,X20,0.0,0.0,0.0,R0291;R0292;R0293;R0294,05c83b4ed4f5d471f0a62c5c;57a511776dc0d2bdb7a3e9fb;f738be227ad438672b96c6f4;169d235cf7cb54f31a163d6f
original,all13,Terra,C-I,X24,0.0,0.0,0.0,R0299;R0300;R0301;R0302,9242bdbbc561fd496008d943;28c3255750ea6b80d33130df;9561a5f1e429658272899e0f;6a85f6097165b2809138a775
original,all13,QwenNext,C-N,F01,0.0,-1.0,1.0,R0523;R0524;R0527;R0528,91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297;ec63137bfe9156daa65a26b7;9bf1ac2071f815168310cca9
original,all13,QwenNext,C-N,F02,0.0,0.0,0.0,R0531;R0532;R0535;R0536,6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c;e25c9c0ec6b1c7b00f7b5be4;d7859f9cda50e72c0c15fd26
original,all13,QwenNext,C-N,F04,0.0,0.0,0.0,R0539;R0540;R0543;R0544,367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b;fa927ec958bfe4563b23255e;9b3b52a5272a5a4013cb2506
original,all13,QwenNext,C-N,F08,0.0,0.0,0.0,R0547;R0548;R0551;R0552,e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf;f448ba9af0c7e87951541371;a34fc2b309f4df92e0e123a6
original,all13,QwenNext,C-N,F17,0.0,0.0,0.0,R0555;R0556;R0559;R0560,1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48;0ddcc8f5ad6c440f896d375a;60109255eb955e7c86443dcc
original,all13,QwenNext,C-N,F20,0.0,0.0,0.0,R0563;R0564;R0567;R0568,3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd;7d74824f43f9f6a90ba3378b;9280475d8efbf19e65b80605
original,all13,QwenNext,C-N,X02,0.0,0.0,0.0,R0571;R0572;R0575;R0576,c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb;9109b15085f076175770461c;58984699b9e279c20510c3d6
original,all13,QwenNext,C-N,X05,-0.5,0.5,-0.5,R0579;R0580;R0583;R0584,65d8ca72148627169e1fb8a3;3a2ea31f716c8504d37dc8a6;fddc499b20fd9cf814fb4c1c;1c98a361d5c5b7c7ce880444
original,all13,QwenNext,C-N,X06,0.5,0.0,0.0,R0587;R0588;R0591;R0592,64f32ecc53a9df9e82fcdae2;d05f5299bf0f2a26a0b84211;5934de62a46ceb5e21a382ef;25c55f204ad295d9ccb1cd45
original,all13,QwenNext,C-N,X11,-1.0,0.5,-0.5,R0595;R0596;R0599;R0600,eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3;ab449c4bfe5cc002764329c9;f0ab57741fe9d2396d7f4037
original,all13,QwenNext,C-N,X20,0.0,0.0,0.0,R0603;R0604;R0607;R0608,aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb;0b72e66630bfcb67d58225fa;44bd3a5f37dd86d56cbb8212
original,all13,QwenNext,C-N,X24,0.5,0.0,0.0,R0611;R0612;R0615;R0616,137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78;88f658f45f857aacaa158a08;1311387801d88a8baadc3736
original,all13,QwenNext,C-N,X28,0.0,0.0,0.0,R0619;R0620;R0623;R0624,727292db1ac85e25904429d2;2cb53c0f380d038c586f1602;103550fde327e9aef5e3b646;2018c61597b2896c78999438
original,all13,QwenNext,I-N,F01,0.0,-0.5,0.5,R0525;R0526;R0527;R0528,89fd584e34996034cfcde687;5d04565c0801eef687f86a26;ec63137bfe9156daa65a26b7;9bf1ac2071f815168310cca9
original,all13,QwenNext,I-N,F02,0.0,-0.5,0.5,R0533;R0534;R0535;R0536,df1da671979986bd16000415;776203fa8ba16391483e9b0f;e25c9c0ec6b1c7b00f7b5be4;d7859f9cda50e72c0c15fd26
original,all13,QwenNext,I-N,F04,0.0,0.0,0.0,R0541;R0542;R0543;R0544,e451878f20564feca7c92494;e89457cb6da9713d3eef5ccd;fa927ec958bfe4563b23255e;9b3b52a5272a5a4013cb2506
original,all13,QwenNext,I-N,F08,0.0,0.0,0.0,R0549;R0550;R0551;R0552,07f62830ba9986be23495a2b;738791854c158884a15d85e1;f448ba9af0c7e87951541371;a34fc2b309f4df92e0e123a6
original,all13,QwenNext,I-N,F17,0.0,0.0,0.0,R0557;R0558;R0559;R0560,347799b220b32d70503cfe0c;6822e26005fa599b4cd3cf6f;0ddcc8f5ad6c440f896d375a;60109255eb955e7c86443dcc
original,all13,QwenNext,I-N,F20,0.0,0.0,0.0,R0565;R0566;R0567;R0568,95143ec13496823429646480;9570d6bedf4f9ea75acf2284;7d74824f43f9f6a90ba3378b;9280475d8efbf19e65b80605
original,all13,QwenNext,I-N,X02,0.0,0.0,0.0,R0573;R0574;R0575;R0576,66ccea2b856a3c0b05945f32;aa515545b1a06b3e7e139494;9109b15085f076175770461c;58984699b9e279c20510c3d6
original,all13,QwenNext,I-N,X05,0.0,0.0,0.0,R0581;R0582;R0583;R0584,7851aa89f3b4feb8b1defb45;a39564cbd27af324f56c215b;fddc499b20fd9cf814fb4c1c;1c98a361d5c5b7c7ce880444
original,all13,QwenNext,I-N,X06,0.5,0.0,0.0,R0589;R0590;R0591;R0592,e8b34f13a6f9b28579f730d5;7d185c6d7a63f51ebc66f56d;5934de62a46ceb5e21a382ef;25c55f204ad295d9ccb1cd45
original,all13,QwenNext,I-N,X11,-1.0,0.0,-0.5,R0597;R0598;R0599;R0600,782c237ce2c7a023d5e2033a;cab377ba001db070d155b17d;ab449c4bfe5cc002764329c9;f0ab57741fe9d2396d7f4037
original,all13,QwenNext,I-N,X20,-0.5,0.0,0.0,R0605;R0606;R0607;R0608,d842013ce29b69a43af2a2e9;21c4b59ffc43fd8699ff2396;0b72e66630bfcb67d58225fa;44bd3a5f37dd86d56cbb8212
original,all13,QwenNext,I-N,X24,0.5,0.0,0.0,R0613;R0614;R0615;R0616,2834504f8c616d1865b5e18f;5110181d9e619cfef7878bb7;88f658f45f857aacaa158a08;1311387801d88a8baadc3736
original,all13,QwenNext,I-N,X28,0.5,-0.5,0.5,R0621;R0622;R0623;R0624,e82feb29bc3601894e0f9424;63f51fe9147221c520c77026;103550fde327e9aef5e3b646;2018c61597b2896c78999438
original,all13,QwenNext,B-C,F01,0.0,0.0,0.0,R0521;R0522;R0523;R0524,b501f51678ecf80ca9355086;72263759d22407e61369c526;91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297
original,all13,QwenNext,B-C,F02,0.0,0.5,-0.5,R0529;R0530;R0531;R0532,ce2721e702acf01f7db7ddf2;a446b5388afc8b523c007a48;6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c
original,all13,QwenNext,B-C,F04,0.0,0.0,0.0,R0537;R0538;R0539;R0540,7f80d0374419b1b0660d8146;05caed6bc1fc7e86cb61d7a2;367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b
original,all13,QwenNext,B-C,F08,0.0,0.0,0.0,R0545;R0546;R0547;R0548,6b77810ceb2d7f7c52f1a76c;e7a9c4ff37f045a130304194;e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf
original,all13,QwenNext,B-C,F17,0.0,0.0,0.0,R0553;R0554;R0555;R0556,40fa2b162c4f259b737289b3;a05a21dcd839a1476e58270f;1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48
original,all13,QwenNext,B-C,F20,0.0,0.0,0.0,R0561;R0562;R0563;R0564,87ca3fceab71751263547eb7;17fa30ce0044805cae644905;3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd
original,all13,QwenNext,B-C,X02,0.0,0.0,0.0,R0569;R0570;R0571;R0572,fb347842662f449a7619327d;c763215aa47a8a9332b837c6;c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb
original,all13,QwenNext,B-C,X05,0.5,-0.5,0.5,R0577;R0578;R0579;R0580,8c2f7aa6059ee987c396c9b2;61f378cc32b29d484cecd43f;65d8ca72148627169e1fb8a3;3a2ea31f716c8504d37dc8a6
original,all13,QwenNext,B-C,X06,-0.5,0.0,0.0,R0585;R0586;R0587;R0588,2f420e92287a453373030c16;3e4f5cdef9d0fd99fd7d3bbf;64f32ecc53a9df9e82fcdae2;d05f5299bf0f2a26a0b84211
original,all13,QwenNext,B-C,X11,0.0,0.0,0.0,R0593;R0594;R0595;R0596,464127a38a3db24832ccc658;3240c22dca80f7d07ac0de8d;eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3
original,all13,QwenNext,B-C,X20,-0.5,0.0,0.0,R0601;R0602;R0603;R0604,8a76b44f2a37bcd59adb9d73;aa0b1ea8c96a03721332196d;aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb
original,all13,QwenNext,B-C,X24,0.0,0.0,0.0,R0609;R0610;R0611;R0612,409b10bd29fe359f6b665a76;eb7edecc90078c8e6b4d0f63;137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78
original,all13,QwenNext,B-C,X28,0.0,0.0,0.0,R0617;R0618;R0619;R0620,d1f5a4e057f3c1fb3c501ddd;000881b6de37aa30f3578194;727292db1ac85e25904429d2;2cb53c0f380d038c586f1602
original,all13,QwenNext,C-I,F01,0.0,-0.5,0.5,R0523;R0524;R0525;R0526,91dbfb9c629e326be654c746;3a60f8a18dd75ad6ac7e4297;89fd584e34996034cfcde687;5d04565c0801eef687f86a26
original,all13,QwenNext,C-I,F02,0.0,0.5,-0.5,R0531;R0532;R0533;R0534,6699c13e003bddf1a015b743;8121536f2e77a4e25a7cbe2c;df1da671979986bd16000415;776203fa8ba16391483e9b0f
original,all13,QwenNext,C-I,F04,0.0,0.0,0.0,R0539;R0540;R0541;R0542,367866c96bd84145a890d152;45e6b0c4b19ee42b758f6f3b;e451878f20564feca7c92494;e89457cb6da9713d3eef5ccd
original,all13,QwenNext,C-I,F08,0.0,0.0,0.0,R0547;R0548;R0549;R0550,e066f6216859f4ea01a27e31;419204b051a6231e867d0ddf;07f62830ba9986be23495a2b;738791854c158884a15d85e1
original,all13,QwenNext,C-I,F17,0.0,0.0,0.0,R0555;R0556;R0557;R0558,1b1936908cf6d55e5f7f7612;c8d6e945e017b06e3a9ecd48;347799b220b32d70503cfe0c;6822e26005fa599b4cd3cf6f
original,all13,QwenNext,C-I,F20,0.0,0.0,0.0,R0563;R0564;R0565;R0566,3bcbbb3c826c24d4419fda2b;4b073213532c72384b3ce5cd;95143ec13496823429646480;9570d6bedf4f9ea75acf2284
original,all13,QwenNext,C-I,X02,0.0,0.0,0.0,R0571;R0572;R0573;R0574,c82a54b725cfa58b08a01a2c;f1efcbc5e38fa0a750bb6fbb;66ccea2b856a3c0b05945f32;aa515545b1a06b3e7e139494
original,all13,QwenNext,C-I,X05,-0.5,0.5,-0.5,R0579;R0580;R0581;R0582,65d8ca72148627169e1fb8a3;3a2ea31f716c8504d37dc8a6;7851aa89f3b4feb8b1defb45;a39564cbd27af324f56c215b
original,all13,QwenNext,C-I,X06,0.0,0.0,0.0,R0587;R0588;R0589;R0590,64f32ecc53a9df9e82fcdae2;d05f5299bf0f2a26a0b84211;e8b34f13a6f9b28579f730d5;7d185c6d7a63f51ebc66f56d
original,all13,QwenNext,C-I,X11,0.0,0.5,0.0,R0595;R0596;R0597;R0598,eabeec11f9f9b17b85aab7ac;1bf6bacf0e1d4f30d24931b3;782c237ce2c7a023d5e2033a;cab377ba001db070d155b17d
original,all13,QwenNext,C-I,X20,0.5,0.0,0.0,R0603;R0604;R0605;R0606,aeaef17cd4cadbe71eedf423;4a3e9986b0f06596093677cb;d842013ce29b69a43af2a2e9;21c4b59ffc43fd8699ff2396
original,all13,QwenNext,C-I,X24,0.0,0.0,0.0,R0611;R0612;R0613;R0614,137c1847236decde933a1430;d7d2d2fcffd90dd6d2de7f78;2834504f8c616d1865b5e18f;5110181d9e619cfef7878bb7
original,all13,QwenNext,C-I,X28,-0.5,0.5,-0.5,R0619;R0620;R0621;R0622,727292db1ac85e25904429d2;2cb53c0f380d038c586f1602;e82feb29bc3601894e0f9424;63f51fe9147221c520c77026
original,all13,Qwen30,C-N,F01,0.0,0.5,-0.5,R0419;R0420;R0423;R0424,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c;3f51799fedde2844fb15ab4d;f00953226de6149658e7c52b
original,all13,Qwen30,C-N,F02,0.0,0.0,0.0,R0427;R0428;R0431;R0432,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b;ba53e69cd771509bedc6d063;4573c1251bdefc3f2f29c37a
original,all13,Qwen30,C-N,F04,0.0,0.0,0.0,R0435;R0436;R0439;R0440,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d;05c318f93d64dbdda2dc5c91;73cd8aea5b60d2153fcddbae
original,all13,Qwen30,C-N,F08,-0.5,0.0,-0.5,R0443;R0444;R0447;R0448,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963;30271a33e51fbb1042eaabfb;d0ffca0ce3d2aaf4d9b5d6ae
original,all13,Qwen30,C-N,F17,-0.5,0.0,-0.5,R0451;R0452;R0455;R0456,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc;e2d2fadb227212468f7a1a0c;43cd32de5de11022dee1fe3d
original,all13,Qwen30,C-N,F20,0.0,0.0,0.0,R0459;R0460;R0463;R0464,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf;44e964e1955e3adf3503f2ad;9d5b684471a4f505028ca1c1
original,all13,Qwen30,C-N,X02,0.0,0.5,0.0,R0467;R0468;R0471;R0472,5ba2dca65c5a67b1ac865d83;e59e29fbe4279239758600a3;8e225d651f6f8e2bffc32de7;1cab41f278f9e58a2ce1b163
original,all13,Qwen30,C-N,X05,0.0,0.0,0.0,R0475;R0476;R0479;R0480,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56;11037cb02741616b9364b01d;a5152e1bd8dfd276763e7614
original,all13,Qwen30,C-N,X06,0.0,0.0,0.0,R0483;R0484;R0487;R0488,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860;21cdfae19490999e05a05bc8;909e8d04087f37da6c4f79f6
original,all13,Qwen30,C-N,X11,-0.5,-0.5,0.5,R0491;R0492;R0495;R0496,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112;71d42e09a3c6a50631ae00f3;2bfb25d372387e2c066b1d99
original,all13,Qwen30,C-N,X20,0.0,0.0,0.0,R0499;R0500;R0503;R0504,7762777668a3b73874e19549;d2a88ab122e9880aef362985;301b536677aca25655ca5a32;dbe1381643af0539e188261b
original,all13,Qwen30,C-N,X24,0.0,0.0,0.0,R0507;R0508;R0511;R0512,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf;06df9c0846aa58f37ec37079;a55c69d6f64a7d9cddabc8bb
original,all13,Qwen30,C-N,X28,-0.5,0.0,-0.5,R0515;R0516;R0519;R0520,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d;342189c223b3d099a9a6bd97;bd991b67d7c1c61e2ddda838
original,all13,Qwen30,I-N,F01,0.0,0.5,-0.5,R0421;R0422;R0423;R0424,6fefe0f5b9537eb0df4c9916;8c81ad64d4c883c19535e694;3f51799fedde2844fb15ab4d;f00953226de6149658e7c52b
original,all13,Qwen30,I-N,F02,0.0,0.0,0.0,R0429;R0430;R0431;R0432,144d467a2a0f421b26654467;90b7380027fc077ce9d237f2;ba53e69cd771509bedc6d063;4573c1251bdefc3f2f29c37a
original,all13,Qwen30,I-N,F04,0.0,0.0,0.0,R0437;R0438;R0439;R0440,3ca7393450e389c40c34bb63;736afe9c892f09623afe656f;05c318f93d64dbdda2dc5c91;73cd8aea5b60d2153fcddbae
original,all13,Qwen30,I-N,F08,0.0,0.0,0.0,R0445;R0446;R0447;R0448,4d9597559e1fe69786f398b4;5aae6911c91d9155936326c0;30271a33e51fbb1042eaabfb;d0ffca0ce3d2aaf4d9b5d6ae
original,all13,Qwen30,I-N,F17,0.0,0.0,0.0,R0453;R0454;R0455;R0456,f6a0af7652810d1c24baeea6;3f4b01f38a8b35b4d07456a9;e2d2fadb227212468f7a1a0c;43cd32de5de11022dee1fe3d
original,all13,Qwen30,I-N,F20,0.0,0.0,0.0,R0461;R0462;R0463;R0464,a221f335b27580bb804fd8ee;23e4c6f4f4240e0ff35bcd56;44e964e1955e3adf3503f2ad;9d5b684471a4f505028ca1c1
original,all13,Qwen30,I-N,X05,0.0,0.0,0.0,R0477;R0478;R0479;R0480,993d29cd944425752ede87d7;08bc22ab65ba1854f0a77cc2;11037cb02741616b9364b01d;a5152e1bd8dfd276763e7614
original,all13,Qwen30,I-N,X06,0.0,0.0,0.0,R0485;R0486;R0487;R0488,c4559fe2a7c8b7c123b0e7ed;031bf460ee242ec01a296905;21cdfae19490999e05a05bc8;909e8d04087f37da6c4f79f6
original,all13,Qwen30,I-N,X11,0.0,0.0,0.0,R0493;R0494;R0495;R0496,eb82a77f5b20af5c8cc4c941;7505cde5d502dffe4ce8c482;71d42e09a3c6a50631ae00f3;2bfb25d372387e2c066b1d99
original,all13,Qwen30,I-N,X20,0.0,-0.5,0.5,R0501;R0502;R0503;R0504,a3e80b9a0c8d5d288fbc0f62;76c1cb23ddd41d77d6f3547a;301b536677aca25655ca5a32;dbe1381643af0539e188261b
original,all13,Qwen30,I-N,X24,0.0,0.0,0.0,R0509;R0510;R0511;R0512,8ef96f66674ea7567bfa5e62;42fdea981748ed176958b28c;06df9c0846aa58f37ec37079;a55c69d6f64a7d9cddabc8bb
original,all13,Qwen30,I-N,X28,-0.5,0.0,-0.5,R0517;R0518;R0519;R0520,9626d0047d38ef299d5fbaa1;11fc5253c06de4dec4bfe4d3;342189c223b3d099a9a6bd97;bd991b67d7c1c61e2ddda838
original,all13,Qwen30,B-C,F01,0.0,0.5,-0.5,R0417;R0418;R0419;R0420,81ae997f85820e5ea0fce4cc;779115323059064bf9fd928a;74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c
original,all13,Qwen30,B-C,F02,0.0,0.0,0.0,R0425;R0426;R0427;R0428,15fea8f3c1c9c69a3fbc5e60;934c5dbdffcfa4764b70b4e1;cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b
original,all13,Qwen30,B-C,F04,0.0,0.0,0.0,R0433;R0434;R0435;R0436,b8ee9175a37ea069bc6bb739;3bea2eba9a8a5f2656facca1;e006915791be668b4066b78a;5a8fc2252e5c39c91364970d
original,all13,Qwen30,B-C,F08,0.5,0.0,0.5,R0441;R0442;R0443;R0444,a4ad86cce9ced413f0245e6a;b4f88b29cb12a33666cf15a9;c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963
original,all13,Qwen30,B-C,F17,0.5,0.5,0.0,R0449;R0450;R0451;R0452,b3f8a47b2cf89a66d94385dd;d32e0173e89af99c160ff17a;9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc
original,all13,Qwen30,B-C,F20,0.0,0.0,0.0,R0457;R0458;R0459;R0460,d7608013f9f3c5cbbca9eabb;4d3a1ddc5d645759a791a63d;a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf
original,all13,Qwen30,B-C,X05,0.0,0.0,0.0,R0473;R0474;R0475;R0476,065cc0aedb988b8c1fc0563d;8dcdb9662690bc60cbf49590;19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56
original,all13,Qwen30,B-C,X06,0.0,0.0,0.0,R0481;R0482;R0483;R0484,8e39563e1f7abdebc6763b0e;cb2cfdb843ebf3f4b82e20cd;e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860
original,all13,Qwen30,B-C,X11,0.0,-0.5,0.0,R0489;R0490;R0491;R0492,5188f8cb3bbe2a9c6416c5f0;b6509aa9ac1db3d96670fcb6;7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112
original,all13,Qwen30,B-C,X20,0.0,0.0,0.0,R0497;R0498;R0499;R0500,4c97881fd502c4abcc8ad078;5b06d76d25dda36a303a7e58;7762777668a3b73874e19549;d2a88ab122e9880aef362985
original,all13,Qwen30,B-C,X24,0.0,0.0,0.0,R0505;R0506;R0507;R0508,6b6f7ad71146fd07733e9a77;ffcda063be7bfe9fb69166ef;198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf
original,all13,Qwen30,B-C,X28,0.5,0.0,0.5,R0513;R0514;R0515;R0516,1bfaa673756aff9711d6e829;2d8ba319367da1c965042111;fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d
original,all13,Qwen30,C-I,F01,0.0,0.0,0.0,R0419;R0420;R0421;R0422,74be189b34832a40cecd4245;2290bc6e34ce00daf09b031c;6fefe0f5b9537eb0df4c9916;8c81ad64d4c883c19535e694
original,all13,Qwen30,C-I,F02,0.0,0.0,0.0,R0427;R0428;R0429;R0430,cd74a82221f8f7b4b10b3e52;fb717ed4c33829db1993ba3b;144d467a2a0f421b26654467;90b7380027fc077ce9d237f2
original,all13,Qwen30,C-I,F04,0.0,0.0,0.0,R0435;R0436;R0437;R0438,e006915791be668b4066b78a;5a8fc2252e5c39c91364970d;3ca7393450e389c40c34bb63;736afe9c892f09623afe656f
original,all13,Qwen30,C-I,F08,-0.5,0.0,-0.5,R0443;R0444;R0445;R0446,c8bbb5a0dbd723741445c732;d946fabf476dac45c808a963;4d9597559e1fe69786f398b4;5aae6911c91d9155936326c0
original,all13,Qwen30,C-I,F17,-0.5,0.0,-0.5,R0451;R0452;R0453;R0454,9559c00a779dc0e6b43b5972;d00774759f1bd82e81d690dc;f6a0af7652810d1c24baeea6;3f4b01f38a8b35b4d07456a9
original,all13,Qwen30,C-I,F20,0.0,0.0,0.0,R0459;R0460;R0461;R0462,a1e097acd785c25f1d832599;f0d74e6c77753a036cdb1caf;a221f335b27580bb804fd8ee;23e4c6f4f4240e0ff35bcd56
original,all13,Qwen30,C-I,X05,0.0,0.0,0.0,R0475;R0476;R0477;R0478,19eeaf7a187048919f379b7c;ce3727262be35f6ef1ab0d56;993d29cd944425752ede87d7;08bc22ab65ba1854f0a77cc2
original,all13,Qwen30,C-I,X06,0.0,0.0,0.0,R0483;R0484;R0485;R0486,e889f5888dfa9da3fb3503c9;6be333b3ad6cfba108e7b860;c4559fe2a7c8b7c123b0e7ed;031bf460ee242ec01a296905
original,all13,Qwen30,C-I,X11,-0.5,-0.5,0.5,R0491;R0492;R0493;R0494,7bf96b12e94a3a045f916cee;cf1ab093e26ea0b56098e112;eb82a77f5b20af5c8cc4c941;7505cde5d502dffe4ce8c482
original,all13,Qwen30,C-I,X20,0.0,0.5,-0.5,R0499;R0500;R0501;R0502,7762777668a3b73874e19549;d2a88ab122e9880aef362985;a3e80b9a0c8d5d288fbc0f62;76c1cb23ddd41d77d6f3547a
original,all13,Qwen30,C-I,X24,0.0,0.0,0.0,R0507;R0508;R0509;R0510,198c83f4b73dff5de2be0773;c1058fe788167ddcedb220bf;8ef96f66674ea7567bfa5e62;42fdea981748ed176958b28c
original,all13,Qwen30,C-I,X28,0.0,0.0,0.0,R0515;R0516;R0517;R0518,fbc82777cc3a030a0b49506d;7b9974ddeb82392d8ce99f9d;9626d0047d38ef299d5fbaa1;11fc5253c06de4dec4bfe4d3
original,all13,Devstral,C-N,F01,0.0,0.0,0.0,R0315;R0316;R0319;R0320,addbb2f7de8e19eb1c032acc;442bea59b7b7357af1b3908f;33fdd180369a00fad0a69ee7;42bcacfb778b9ef60a12a46a
original,all13,Devstral,C-N,F02,0.0,0.0,0.0,R0323;R0324;R0327;R0328,35216375c7cf2d295cfee9b4;ba787db81bb684b48a9cb0ac;05046d98dac8e25a71c32290;f2fa7d4f9b3a739ef660e3fc
original,all13,Devstral,C-N,F04,0.0,0.0,0.0,R0331;R0332;R0335;R0336,cbee4c03356d7384b4c86e05;f70d9030c6d8782cd5b80478;bcb2a9c3e0e4a135578eb022;4a0a487ca306c4087d8d5e89
original,all13,Devstral,C-N,F08,0.0,0.0,0.0,R0339;R0340;R0343;R0344,5bf81b80301db5be3e0435ef;2d8afc94435e0280c3192dd9;2badcfb6ea4b49808ecd607d;38def9b56f6ffc8020f6a071
original,all13,Devstral,C-N,F17,0.0,0.5,-0.5,R0347;R0348;R0351;R0352,dc0351a09a8b91d51d52de73;cb8e65d6cf6917e96f976912;c9c4a5eeb23c85d1ed01bfa4;7195fba55a161c1d1a86cd5c
original,all13,Devstral,C-N,F20,0.0,0.0,0.0,R0355;R0356;R0359;R0360,0d9caece4bc62907d7240c71;129375397480e923c306267a;a9d05ec40a0f1ba37848722e;bba4f3d5d232c6f3d19ee074
original,all13,Devstral,C-N,X05,0.0,0.0,0.0,R0371;R0372;R0375;R0376,42382135044a5cde9aa382e1;e12e91401e8ba1d983f16c11;e4ae321724eb2d4cd181e9e2;ed75e011f066fe4b14642e0d
original,all13,Devstral,C-N,X06,0.0,0.0,0.0,R0379;R0380;R0383;R0384,5603743490b251ac0b14a826;eddf7579e210694bd0755cfc;db4850165ec8c7856154415c;ef72751f188258e3e3356dc9
original,all13,Devstral,C-N,X11,0.5,-0.5,1.0,R0387;R0388;R0391;R0392,5c2907a10a9e37bae17ece23;ae722ea7e1c86180bb3f1b95;d4fab97d4169bfa0b6baae88;679022bb88fb6b5e5175fab7
original,all13,Devstral,C-N,X20,0.0,1.0,-1.0,R0395;R0396;R0399;R0400,792d15fd71c1068c1d4b54f3;d2a06ff9374dafc8711691bc;a076b1f1ca9a94422c2335d1;bc2d1d16fc6f01f576d4aefa
original,all13,Devstral,C-N,X24,0.0,0.0,0.0,R0403;R0404;R0407;R0408,1193d1c90499107ae20f0561;e11c7ff18cc0e2efe05de180;a8555a2063a2711232db4fc8;079d325cdb24fed02c9e5bc5
